project_index,omniclass_element,mat_group,mat_type,mat_type_podlca,life_cycle_stage,mui_gfa,mui_cfa,bldg_proj_type,bldg_park_type,bldg_cfa,bldg_gfa,bldg_park_gfa,bldg_prim_use,bldg_prim_use_category,bldg_res_units,bldg_stories_above,bldg_stories_below,bldg_height,str_prim_horiz_sys,str_prim_vert_sys,str_lat_sys,str_podium,str_fdn_type,str_sys_summary,gwp_a_to_c,total_eci_gfa_a1_to_a3,total_mui_gfa_a1_to_a3,site_country,site_region,site_state_province,site_clim_zone,bldg_code_year,bldg_energy_code_year,bldg_compl_year,bldg_ibc_type,bldg_sec_use,bldg_occupants,bldg_therm_env_area,bldg_wwr,bldg_rval_walls,bldg_rval_roofs,str_seis_site_cls,str_sdc,str_wind_speed,str_sec_horiz_sys,str_sec_vert_sys,str_grid_long,str_grid_short,lca_assessment_year,lca_design_phase,lca_rsp,lca_software,lca_purp_of_assessment,lca_phys_scope,lca_ec_reductions,lca_ec_reduction_percent,mass_total,stored_carbon_total,ep_a_to_c,ap_a_to_c,sfp_a_to_c,odp_a_to_c,nred_a_to_c,mui_total_gfa,eci_a_to_c_gfa,epi_a_to_c_gfa,api_a_to_c_gfa,sfpi_a_to_c_gfa,odpi_a_to_c_gfa,nredi_a_to_c_gfa,mui_total_cfa,eci_a_to_c_cfa,epi_a_to_c_cfa,api_a_to_c_cfa,sfpi_a_to_c_cfa,odpi_a_to_c_cfa,nredi_a_to_c_cfa,ec_per_occupant_a_to_c,ec_per_res_unit_a_to_c,total_eci_gfa_a1_to_a3_category,mui_gfa_low,mui_gfa_mid,mui_gfa_high
64,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,40.03866,30.90588,New Construction,"Above grade, within footprint of main structure",6050,4670,1380,Office,Commercial,,2 to 5,0,7.6-15 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Concrete,2591755,398.8543,1752.445,United States,Pacific Southwest,California,Zone 3B (Warm Dry),2019,2019,,Type II-B,Public Assembly,872,7060.349,0.377,,,D,D,42.4688,,,9.144,7.9248,2023,Construction,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,8813518,20473.95,528.9632,8590.495,142783.9,0.040946,29456379,1887.263,554.9797,0.113268,1.839506,30.57471,8.77E-06,6307.576,1456.78,428.3893,0.087432,1.419917,23.60064,6.77E-06,4868.823,2972.196,,Med,2.877095,7.524284,20.74535
65,Shell - Superstructure,Masonry,CMU,"CMU, USA, normal weight, f'm=3000psi",A1-A3,4.14997,4.14997,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,3.928759,6.526587,17.76468
65,Shell - Superstructure,Concrete,Concrete - other,Concrete - other,A1-A3,3.259261,3.259261,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,0.289562,0.678307,2.75077
65,Shell - Superstructure,Concrete,Ready mix NW 6000,"Ready-mixed concrete, USA, National, 6000 psi",A1-A3,707.9962,707.9962,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,57.12652,294.2387,654.4872
65,Shell - Superstructure,Concrete,Ready mix NW 8000,"Ready-mixed concrete, USA, National, 8000 psi",A1-A3,261.9752,261.9752,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,32.42703,193.7528,290.7231
65,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,72.72244,72.72244,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,7.082542,22.97583,43.43751
65,Shell - Superstructure,Steel,Steel - other,"Steel plate, fabricated",A1-A3,0.00828,0.00828,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,0.085925,0.557164,1.146661
65,Substructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,41.67285,41.67285,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,19.51846,42.93575,165.8794
65,Substructure,Concrete,Ready mix NW 8000,"Ready-mixed concrete, USA, National, 8000 psi",A1-A3,172.771,172.771,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,68.62898,143.3491,161.0022
65,Substructure,Concrete,Ready mix unknown,Ready mix unknown,A1-A3,21.11277,21.11277,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,64.13611,109.3871,515.7048
65,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,22.38929,22.38929,New Construction,No Parking,16600,16600,,Residential: Multifamily (5 or more units),Residential,193,11 to 15,1,31-45 m,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Deep foundation > 50' (15m),Concrete,6564196,350.919,1343.567,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2016,,2022,Type I-A,Mercantile,991,9126.791,0.65,15,30,D,D,49.1744,,,7.3152,7.3152,2022,Completed,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.11,22352645,0,6208.939,29229.05,511530.2,0.66353,56416124,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,1346.545,395.4335,0.374032,1.760786,30.81507,4.00E-05,3398.562,6623.811,34011.38,Med,1.315519,4.702094,18.61986
66,Shell - Superstructure,Masonry,CMU,"CMU, USA, normal weight, f'm=3000psi",A1-A3,17.82985,6.207428,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,2.571996,20.61276,82.21146
66,Shell - Superstructure,Steel,Cold formed steel framing,Cold-formed steel framing,A1-A3,6.329979,2.20377,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,0.015913,0.049233,0.526367
66,Shell - Superstructure,Wood and composites,Cross laminated timber CLT,"Cross laminated timber (CLT), North America",A1-A3,54.41052,18.94292,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,23.23159,54.41052,78.27832
66,Shell - Superstructure,Wood and composites,Glue laminated timber GLT,Glue laminated timber (GLT),A1-A3,30.00588,10.44649,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,1.38171,21.64375,34.13159
66,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,106.0345,36.91573,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,5.475859,27.61686,64.62088
66,Shell - Superstructure,Concrete,Ready mix NW 5000,"Ready-mixed concrete, USA, National, 5000 psi",A1-A3,1418.754,493.9364,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,16.47024,180.5792,636.8092
66,Shell - Superstructure,Concrete,Ready mix NW 6000,"Ready-mixed concrete, USA, National, 6000 psi",A1-A3,2269.069,789.9721,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,24.55432,202.2014,759.2464
66,Shell - Superstructure,Concrete,Ready mix unknown,Ready mix unknown,A1-A3,102.8335,35.80128,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,107.2537,267.5324,610.7616
66,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,328.2954,114.2955,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,3.067049,17.31278,47.23898
66,Shell - Superstructure,Steel,Steel sheet,Cold-formed steel framing,A1-A3,0.69695,0.242642,New Construction,Below Grade,33750,11750,22000,Office,Commercial,,2 to 5,3,7.6-15 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,13998899,965.3747,4396.637,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,Food Service,3302,11909.98,0.458,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,52496665,1786025,9486.27,63961.44,1155295,19451.22,1.38E+08,4467.801,1191.396,0.807342,5.443527,98.32301,1.655423,11743.67,1555.457,414.7822,0.281075,1.895154,34.23097,0.576333,4088.537,4239.521,,High,0.171281,0.834344,2.100042
67,Shell - Superstructure,Masonry,CMU,"CMU, USA, normal weight, f'm=3000psi",A1-A3,6.199759,6.199759,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,2.571996,20.61276,82.21146
67,Shell - Superstructure,Steel,Cold formed steel framing,Cold-formed steel framing,A1-A3,3.336084,3.336084,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,0.015913,0.049233,0.526367
67,Shell - Superstructure,Wood and composites,Cross laminated timber CLT,"Cross laminated timber (CLT), North America",A1-A3,39.91398,39.91398,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,23.23159,54.41052,78.27832
67,Shell - Superstructure,Wood and composites,Glue laminated timber GLT,Glue laminated timber (GLT),A1-A3,29.11867,29.11867,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,1.38171,21.64375,34.13159
67,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,45.82554,45.82554,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,5.475859,27.61686,64.62088
67,Shell - Superstructure,Concrete,Ready mix NW 5000,"Ready-mixed concrete, USA, National, 5000 psi",A1-A3,629.4037,629.4037,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,16.47024,180.5792,636.8092
67,Shell - Superstructure,Concrete,Ready mix NW 6000,"Ready-mixed concrete, USA, National, 6000 psi",A1-A3,558.4383,558.4383,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,24.55432,202.2014,759.2464
67,Shell - Superstructure,Concrete,Ready mix unknown,Ready mix unknown,A1-A3,87.65922,87.65922,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,107.2537,267.5324,610.7616
67,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,66.39717,66.39717,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,3.067049,17.31278,47.23898
